SpendingID,StudentID,CategoryID,Month,Year,Amount
1953,2934,5,December,2022,811
1954,5048,4,January,2022,147
1955,1461,3,August,2023,976
1956,1518,1,October,2023,643
1957,109,2,June,2020,957
1958,2755,1,December,2021,833
1959,1735,1,May,2023,127
1960,552,5,August,2023,409
1961,1391,2,September,2020,726
1962,2904,3,August,2020,717
1963,728,5,August,2020,719
1964,4933,4,November,2020,739
1965,3454,2,July,2022,687
1966,42,4,October,2022,180
1967,1546,2,May,2023,781
1968,4610,3,June,2021,726
1969,2175,2,May,2023,614
1970,3809,2,October,2023,497
1971,761,3,February,2023,688
1972,3354,2,December,2023,937
1973,2443,5,July,2021,583
1974,802,4,December,2023,983
1975,2463,4,October,2023,424
1976,4790,4,May,2023,640
1977,5124,2,January,2021,838
1978,3971,2,September,2022,987
1979,1674,4,October,2021,522
1980,5173,2,May,2021,140
1981,3379,3,November,2023,894
1982,780,5,April,2022,589
1983,5299,2,August,2020,316
1984,4913,1,January,2020,389
1985,1116,1,October,2021,265
1986,5427,3,June,2021,992
1987,1065,5,February,2021,837
1988,4435,4,November,2023,656
1989,4132,2,March,2023,263
1990,3215,2,September,2023,867
1991,1784,5,January,2021,479
1992,1978,5,February,2023,491
1993,1402,1,June,2022,831
1994,196,5,November,2021,905
1995,2431,2,February,2023,543
1996,5424,3,February,2022,745
1997,3760,1,September,2021,793
1998,1830,3,December,2020,663
1999,4693,2,September,2020,634
2000,2603,5,August,2023,498
2001,4820,2,June,2023,452
2002,2464,2,May,2022,207
2003,1460,3,October,2020,621
2004,252,1,October,2022,630
2005,4482,5,June,2020,546
2006,253,3,March,2021,100
2007,3094,2,November,2022,408
2008,3152,4,August,2020,804
2009,5308,5,April,2022,869
2010,4851,2,September,2020,459
2011,2969,1,September,2020,203
2012,4090,4,June,2021,241
2013,2506,2,May,2023,273
2014,4494,2,January,2021,417
2015,5097,1,December,2021,442
2016,4681,5,July,2022,725
2017,3664,3,November,2021,689
2018,2647,1,August,2021,265
2019,1916,5,May,2023,138
2020,2544,5,May,2021,963
2021,699,1,May,2022,737
2022,5077,2,November,2021,487
2023,1006,2,January,2021,204
2024,4484,4,April,2020,589
2025,4732,4,December,2022,253
2026,5199,5,March,2022,359
2027,3361,5,October,2023,791
2028,2105,3,December,2020,870
2029,2758,1,November,2020,816
2030,3786,1,August,2022,134
2031,1424,5,November,2022,237
2032,5018,1,November,2022,202
2033,510,4,January,2020,672
2034,5396,5,May,2023,927
2035,746,1,November,2022,706
2036,2784,2,November,2022,737
2037,4831,2,March,2023,849
2038,2945,2,October,2023,774
2039,2509,5,November,2021,285
2040,2004,1,September,2020,244
2041,4020,3,November,2023,295
2042,3904,4,February,2021,715
2043,4252,1,June,2023,143
2044,3480,4,January,2023,997
2045,4012,3,May,2023,300
2046,1085,2,December,2021,656
2047,2,4,January,2023,407
2048,2972,3,April,2023,783
2049,4460,5,October,2022,239
2050,2518,2,September,2020,941
2051,1742,3,November,2023,350
2052,3592,3,April,2023,209
2053,1028,2,May,2022,445
2054,566,3,February,2023,123
2055,1660,5,March,2021,883
2056,3161,4,May,2020,638
2057,3419,3,October,2021,839
2058,1224,5,June,2020,130
2059,2343,5,July,2023,947
2060,197,3,April,2022,817
2061,1166,5,December,2022,955
2062,2528,2,April,2023,822
2063,4320,5,May,2021,549
2064,1507,4,April,2021,397
2065,3858,2,November,2020,292
2066,2251,4,September,2020,410
2067,1713,3,September,2022,537
2068,1836,4,December,2023,568
2069,657,1,September,2023,382
2070,830,3,November,2022,905
2071,2699,1,July,2023,741
2072,1682,4,February,2020,735
2073,3967,5,March,2023,857
2074,3303,1,May,2023,511
2075,354,1,December,2023,980
2076,511,3,June,2022,937
2077,3494,1,March,2021,395
2078,3916,2,June,2022,789
2079,2395,5,December,2023,715
2080,3018,3,November,2021,849
2081,1401,5,January,2020,921
2082,385,1,January,2023,882
2083,1509,4,June,2021,420
2084,1773,3,October,2021,764
2085,1370,4,May,2022,266
2086,3843,4,October,2021,727
2087,1383,1,October,2023,655
2088,318,5,December,2021,141
2089,1492,4,October,2021,452
2090,3625,2,March,2020,696
2091,5011,1,January,2022,109
2092,928,1,November,2020,471
2093,1611,5,March,2022,351
2094,3523,5,July,2023,270
2095,2202,5,August,2023,257
2096,5273,4,February,2020,850
2097,4633,1,July,2020,797
2098,2913,1,August,2023,460
2099,1371,2,November,2020,207
2100,283,1,January,2022,580
2101,4466,5,February,2022,210
2102,5373,1,January,2021,435
2103,5036,2,February,2022,675
2104,1042,1,February,2023,395
2105,584,5,April,2021,515
2106,1732,2,February,2021,727
2107,5277,3,December,2022,667
2108,665,2,May,2022,863
2109,4254,1,October,2020,504
2110,5182,4,January,2020,659
2111,1125,4,February,2021,160
2112,561,1,May,2020,775
2113,5420,4,July,2022,703
2114,1398,2,August,2022,404
2115,750,5,April,2020,315
2116,5479,5,June,2023,490
2117,404,5,November,2020,782
2118,3138,3,October,2022,973
2119,2018,3,November,2020,978
2120,2882,4,November,2021,513
2121,3538,5,June,2021,719
2122,1363,1,June,2021,574
2123,2091,2,May,2020,555
2124,3569,2,May,2020,848
2125,2473,5,April,2023,742
2126,3268,1,September,2020,242
2127,4660,1,May,2022,945
2128,263,1,July,2021,302
2129,294,2,May,2022,534
2130,345,4,March,2022,204
2131,2628,1,September,2020,844
2132,1524,3,December,2022,663
2133,2627,1,November,2023,999
2134,3904,4,December,2023,545
2135,2915,3,December,2023,842
2136,3598,2,July,2022,247
2137,2586,4,February,2020,107
2138,4673,4,August,2022,448
2139,4121,1,March,2020,148
2140,2548,4,January,2022,638
2141,4975,5,May,2020,467
2142,4056,3,June,2021,390
2143,3367,1,November,2020,703
2144,1947,2,February,2020,290
2145,3671,1,March,2020,789
2146,4463,5,January,2023,227
2147,284,5,August,2023,139
2148,1040,1,January,2020,926
2149,3164,5,September,2023,745
2150,5421,1,July,2020,681
2151,1341,4,February,2022,202
2152,3932,1,February,2023,353
2153,2877,3,January,2020,339
2154,4406,2,November,2020,732
2155,4508,4,October,2021,459
2156,3310,4,July,2023,902
2157,4326,3,December,2023,869
2158,3058,5,November,2021,759
2159,131,2,February,2021,747
2160,2763,1,November,2023,375
2161,3907,5,February,2022,598
2162,4582,2,January,2023,117
2163,4015,5,July,2020,635
2164,3488,2,July,2023,760
2165,582,2,June,2023,181
2166,5313,2,March,2021,671
2167,4515,3,August,2022,885
2168,2400,2,August,2023,844
2169,3314,4,November,2021,771
2170,3250,2,January,2021,468
2171,1110,4,January,2021,648
2172,925,1,November,2021,789
2173,1215,2,April,2020,215
2174,1281,4,August,2021,117
2175,2389,5,June,2021,510
2176,646,4,November,2021,951
2177,2279,1,January,2020,651
2178,5249,5,May,2022,351
2179,420,1,April,2021,791
2180,1179,3,August,2022,743
2181,1950,4,March,2020,207
2182,4990,3,December,2021,993
2183,1732,2,September,2021,269
2184,3241,2,March,2022,114
2185,3755,5,November,2022,364
2186,2790,5,May,2023,549
2187,5221,2,May,2020,405
2188,2827,1,January,2020,651
2189,1448,2,April,2020,376
2190,910,3,June,2023,381
2191,5196,4,December,2023,122
2192,3832,1,February,2023,591
2193,1523,1,November,2020,454
2194,5111,4,December,2023,775
2195,2208,2,November,2022,785
2196,4279,4,September,2021,894
2197,5008,2,March,2022,908
2198,128,5,March,2022,232
2199,4398,2,August,2020,679
2200,322,5,June,2022,659
2201,1893,4,June,2020,197
2202,4037,2,September,2022,986
2203,2018,4,August,2021,465
2204,3747,3,August,2022,136
2205,2654,5,September,2021,436
2206,3210,5,May,2020,263
2207,1994,1,November,2022,884
2208,4023,3,March,2023,140
2209,535,5,February,2023,377
2210,1833,1,March,2021,491
2211,5453,5,June,2020,902
2212,2750,5,November,2022,270
2213,1506,5,June,2021,688
2214,774,2,March,2020,628
2215,1914,3,April,2020,372
2216,1088,4,January,2020,667
2217,127,5,August,2020,814
2218,571,2,November,2021,285
2219,4445,3,September,2021,805
2220,574,4,October,2023,463
2221,5358,2,August,2023,150
2222,2683,1,April,2023,784
2223,2312,4,March,2023,523
2224,2323,5,March,2020,570
2225,1947,5,January,2020,903
2226,2783,2,December,2022,804
2227,3386,4,March,2020,508
2228,1709,2,January,2023,893
2229,944,2,July,2022,125
2230,1945,1,June,2020,702
2231,5032,1,September,2023,298
2232,30,5,May,2021,678
2233,2973,5,July,2020,238
2234,4749,5,August,2022,196
2235,1044,1,September,2021,510
2236,3321,2,February,2020,970
2237,1025,3,March,2021,797
2238,3952,2,July,2023,636
2239,2671,4,May,2020,655
2240,4813,5,November,2021,207
2241,406,4,July,2022,971
2242,3126,4,August,2022,154
2243,3612,3,May,2023,510
2244,4125,2,March,2022,655
2245,4922,1,September,2023,288
2246,867,4,March,2023,866
2247,2494,4,August,2021,997
2248,1843,4,January,2020,444
2249,985,3,November,2022,301
2250,1639,3,February,2021,672
2251,4935,2,April,2021,114
2252,1474,4,July,2020,463
2253,4591,5,January,2021,283
2254,1016,1,April,2022,821
2255,3453,5,December,2021,788
2256,2962,4,March,2022,147
2257,2344,1,January,2023,957
2258,1373,1,March,2020,721
2259,4697,5,July,2022,192
2260,2292,4,October,2021,863
2261,5188,5,October,2020,604
2262,967,4,May,2020,421
2263,2599,3,February,2022,379
2264,3431,2,July,2021,704
2265,5497,2,April,2023,426
2266,1562,4,March,2023,684
2267,2383,1,June,2023,873
2268,868,4,May,2022,887
2269,2631,5,August,2020,310
2270,2771,1,August,2022,356
2271,4586,5,December,2023,803
2272,5144,4,March,2022,709
2273,3965,3,February,2021,368
2274,4226,2,September,2023,610
2275,1313,3,July,2022,588
2276,1362,4,March,2023,534
2277,5319,4,April,2021,903
2278,3032,5,December,2020,333
2279,679,2,June,2022,374
2280,1121,4,September,2021,526
2281,3376,5,April,2022,666
2282,1386,1,November,2020,285
2283,1665,2,April,2022,477
2284,1412,4,June,2020,377
2285,5083,4,August,2021,631
2286,2209,3,March,2020,578
2287,3722,4,March,2022,772
2288,5398,1,August,2023,299
2289,1811,3,May,2023,763
2290,4973,3,May,2021,390
2291,1031,5,September,2023,392
2292,2941,2,November,2022,224
2293,4946,1,March,2023,494
2294,1959,4,April,2022,710
2295,4025,1,May,2020,327
2296,2586,4,August,2022,253
2297,2616,5,February,2022,845
2298,2357,5,December,2021,676
2299,3021,4,September,2023,902
2300,5280,2,March,2020,659
2301,4847,4,April,2021,635
2302,4608,2,October,2021,538
2303,1738,1,September,2022,682
2304,4871,1,February,2021,961
2305,1205,3,December,2022,936
2306,5429,1,March,2021,955
2307,948,4,September,2021,572
2308,3493,5,June,2022,447
2309,3260,1,April,2021,760
2310,2010,5,April,2023,245
2311,5295,5,August,2021,479
2312,4379,2,September,2022,783
2313,5064,3,October,2022,620
2314,908,1,February,2020,385
2315,1267,5,December,2021,212
2316,5308,4,May,2023,309
2317,3195,2,July,2023,729
2318,4635,1,July,2021,285
2319,4450,3,November,2022,209
2320,1528,5,January,2022,974
2321,2047,4,October,2022,679
2322,4278,1,June,2021,860
2323,1791,5,March,2021,267
2324,3478,1,November,2021,584
2325,603,5,October,2022,351
2326,2081,2,March,2020,586
2327,4703,4,October,2022,318
2328,630,3,December,2022,262
2329,84,5,February,2022,346
2330,3649,3,September,2022,379
2331,4012,2,March,2023,785
2332,1934,2,November,2021,950
2333,1958,2,June,2020,152
2334,3994,5,May,2022,104
2335,4545,5,May,2021,636
2336,1430,5,June,2021,957
2337,678,2,November,2020,541
2338,1546,3,December,2020,431
2339,2352,3,March,2020,256
2340,1173,5,August,2020,639
2341,550,5,December,2021,627
2342,325,4,May,2021,900
2343,5000,1,January,2023,328
2344,274,4,August,2023,284
2345,119,2,January,2022,995
2346,2842,3,September,2022,860
2347,1523,4,April,2021,404
2348,840,5,November,2022,711
2349,4495,5,January,2021,522
2350,1095,2,March,2020,241
2351,754,3,January,2020,488
2352,3241,2,February,2021,285
2353,1160,5,November,2021,817
2354,2367,2,May,2022,350
2355,4534,4,July,2020,535
2356,1536,1,December,2022,121
2357,3391,4,May,2023,859
2358,3918,3,February,2021,599
2359,1965,3,March,2021,594
2360,2042,1,October,2022,954
2361,2720,4,November,2022,205
2362,42,4,July,2023,481
2363,2321,4,March,2020,873
2364,4531,4,June,2022,865
2365,1048,5,April,2023,643
2366,1557,4,November,2021,564
2367,2408,2,September,2023,256
2368,1438,4,May,2020,920
2369,2681,5,May,2022,179
2370,2557,5,August,2021,163
2371,1461,1,September,2023,648
2372,5121,4,September,2023,344
2373,3100,3,June,2023,700
2374,2798,5,January,2021,184
2375,4813,5,March,2020,549
2376,1981,4,August,2021,225
2377,1564,5,June,2020,150
2378,4374,2,November,2020,245
2379,5401,1,November,2020,661
2380,1484,3,August,2022,155
2381,2801,2,March,2021,659
2382,2410,1,August,2023,653
2383,4548,4,October,2023,822
2384,4964,2,August,2021,597
2385,520,4,July,2023,903
2386,5230,2,September,2022,663
2387,4669,2,December,2020,252
2388,67,1,May,2023,752
2389,1536,4,July,2023,908
2390,380,2,October,2021,394
2391,358,2,September,2022,432
2392,3536,1,July,2021,967
2393,5308,4,November,2020,986
2394,2442,1,June,2022,397
2395,3612,1,September,2022,544
2396,707,5,December,2020,522
2397,2906,4,June,2021,529
2398,1769,4,July,2020,405
2399,2011,5,February,2023,439
2400,3239,3,July,2022,212
2401,1537,4,August,2020,803
2402,3007,5,June,2020,615
2403,1623,4,September,2023,495
2404,504,1,January,2023,324
2405,4603,3,November,2023,158
2406,3212,1,September,2022,864
2407,3931,4,March,2022,125
2408,4154,2,March,2020,276
2409,2762,3,January,2021,128
2410,2589,5,October,2021,210
2411,1415,4,March,2023,924
2412,1828,1,July,2020,754
2413,5214,3,September,2021,294
2414,4887,4,August,2021,933
2415,2286,2,December,2023,203
2416,4490,3,June,2023,440
2417,2016,5,March,2020,910
2418,774,4,July,2021,282
2419,1723,4,April,2020,972
2420,3417,4,February,2021,728
2421,3953,2,February,2020,672
2422,2702,2,August,2020,520
2423,3659,5,February,2023,330
2424,226,4,April,2022,165
2425,2930,4,August,2022,257
2426,1299,2,June,2023,324
2427,210,3,July,2022,358
2428,3141,1,September,2023,312
2429,5212,1,July,2022,965
2430,3245,5,August,2023,569
2431,2738,1,June,2023,268
2432,843,1,April,2021,189
2433,5354,2,October,2023,165
2434,4957,2,July,2023,566
2435,301,4,December,2021,464
2436,4261,5,October,2022,729
2437,1059,2,November,2021,116
2438,4946,1,May,2022,915
2439,2212,1,May,2021,360
2440,2459,5,July,2021,166
2441,2763,1,January,2022,969
2442,928,1,April,2021,788
2443,5128,3,April,2022,535
2444,2496,3,May,2023,217
2445,3986,1,June,2022,376
2446,2891,5,December,2023,906
2447,1704,3,May,2020,971
2448,1296,3,November,2022,590
2449,4076,1,April,2020,356
2450,1923,1,March,2020,413
2451,2922,3,September,2020,309
2452,1611,1,September,2023,985
2453,800,5,October,2020,738
2454,208,5,August,2021,600
2455,4688,5,December,2023,553
2456,3222,3,May,2020,905
2457,2852,4,May,2021,594
2458,691,4,October,2021,823
2459,1723,3,March,2020,769
2460,4519,4,April,2023,690
2461,17,4,March,2023,931
2462,3561,4,May,2021,585
2463,2349,2,May,2020,414
2464,4635,2,May,2020,314
2465,589,4,February,2023,792
2466,3367,4,July,2021,251
2467,1032,2,October,2023,459
2468,1091,4,November,2023,888
2469,3279,5,June,2023,893
2470,1903,5,September,2022,964
2471,3961,2,March,2021,925
2472,3171,3,July,2020,839
2473,2597,5,January,2020,936
2474,1518,5,March,2020,830
2475,4153,3,December,2022,162
2476,808,3,August,2022,343
2477,3345,3,March,2023,931
2478,2032,1,January,2023,563
2479,4804,4,March,2021,399
2480,729,1,July,2020,559
2481,4550,5,July,2020,919
2482,5438,5,February,2020,298
2483,3670,3,December,2020,984
2484,1422,1,November,2023,848
2485,2049,5,January,2022,909
2486,2777,3,May,2021,887
2487,3493,5,June,2021,574
2488,114,4,September,2021,432
2489,1813,1,April,2022,429
2490,2895,4,April,2020,946
2491,358,1,September,2023,168
2492,1459,2,August,2023,133
2493,3708,1,September,2023,377
2494,535,2,January,2021,163
2495,214,5,January,2023,659
2496,1341,5,October,2021,839
2497,3072,3,March,2021,913
2498,261,5,March,2023,997
2499,4718,2,March,2022,402
2500,2120,5,June,2022,674
2501,2650,5,May,2023,371
2502,5464,1,July,2022,349
2503,3110,5,February,2021,815
2504,1661,5,September,2021,881
2505,1381,4,October,2021,990
2506,3287,4,July,2023,331
2507,3052,5,October,2022,571
2508,2211,5,June,2022,484
2509,1816,3,April,2020,127
2510,1037,4,July,2021,847
2511,470,2,March,2023,580
2512,1815,5,August,2023,506
2513,2179,2,May,2020,160
2514,5088,2,July,2022,108
2515,1562,1,March,2020,613
2516,4608,3,August,2021,263
2517,799,2,October,2020,215
2518,2610,1,October,2023,982
2519,1782,5,February,2022,539
2520,523,1,May,2023,772
2521,1882,1,December,2021,672
2522,1370,5,August,2022,267
2523,4716,4,November,2021,552
2524,185,5,December,2021,789
2525,5478,3,November,2022,776
2526,1305,1,February,2022,737
2527,229,4,November,2022,583
2528,1154,2,October,2023,457
2529,676,5,May,2020,536
2530,3730,1,January,2023,229
2531,4419,4,January,2020,982
2532,5488,5,March,2023,637
2533,4120,4,January,2021,414
2534,1118,2,August,2022,920
2535,4705,2,May,2023,364
2536,2672,2,November,2022,693
2537,3564,5,November,2022,630
2538,5378,1,August,2022,410
2539,62,5,June,2021,976
2540,433,3,February,2022,107
2541,1537,2,October,2020,563
2542,1219,5,March,2022,971
2543,4087,3,August,2021,444
2544,1654,3,June,2022,544
2545,596,2,February,2020,482
2546,1836,4,February,2022,198
2547,1513,5,November,2020,464
2548,1946,1,July,2021,372
2549,3942,5,June,2023,898
2550,4933,4,October,2020,352
2551,698,3,February,2023,964
2552,5019,1,April,2022,127
2553,3946,4,October,2022,934
2554,2384,5,May,2020,151
2555,632,5,July,2022,527
2556,2073,5,March,2022,264
2557,1142,4,October,2022,735
2558,36,2,October,2023,301
2559,4193,2,December,2021,649
2560,4059,4,June,2020,151
2561,4723,3,September,2022,837
2562,4776,5,January,2020,504
2563,4138,4,July,2023,651
2564,1621,2,May,2021,697
2565,4624,5,August,2021,677
2566,1889,5,May,2023,430
2567,1986,3,October,2021,482
2568,2432,2,April,2022,375
2569,4288,5,March,2023,502
2570,2746,3,November,2023,845
2571,4102,3,December,2023,477
2572,4002,1,August,2021,826
2573,839,4,February,2021,154
2574,1490,2,March,2021,552
2575,4473,1,November,2022,982
2576,4276,5,March,2020,781
2577,2463,5,April,2020,276
2578,3473,2,August,2021,455
2579,2528,2,January,2022,603
2580,338,5,November,2023,821
2581,3755,1,April,2020,197
2582,2945,1,October,2021,476
2583,2307,1,November,2020,526
2584,2227,2,February,2021,529
2585,5157,1,April,2020,391
2586,2494,3,November,2023,306
2587,3366,5,November,2023,861
2588,2243,1,September,2021,622
2589,3228,4,August,2021,735
2590,4548,3,November,2021,475
2591,596,5,March,2021,725
2592,4761,4,December,2021,877
2593,4229,3,November,2021,525
2594,1120,2,July,2023,711
2595,4147,2,December,2022,224
2596,3248,2,September,2020,464
2597,1847,1,January,2023,884
2598,2205,3,June,2023,743
2599,3423,2,January,2023,660
2600,2332,4,January,2023,935
2601,2784,1,January,2020,841
2602,2408,2,May,2023,205
2603,3877,4,May,2021,486
2604,2837,4,August,2020,916
2605,1081,5,October,2021,345
2606,4664,3,July,2021,810
2607,1831,5,September,2021,232
2608,5315,3,October,2020,287
2609,3931,5,February,2021,171
2610,2990,2,October,2022,328
2611,2628,4,December,2023,338
2612,3386,4,December,2020,340
2613,529,1,May,2020,402
2614,507,5,December,2021,547
2615,2267,3,October,2021,193
2616,1558,4,May,2022,625
2617,1767,2,November,2023,840
2618,2567,5,December,2021,342
2619,4435,1,April,2022,102
2620,1614,2,December,2021,312
2621,1447,2,October,2022,840
2622,4109,4,July,2020,378
2623,830,3,September,2023,421
2624,3978,2,October,2020,578
2625,388,5,October,2023,749
2626,2266,5,August,2021,267
2627,2819,3,July,2021,136
2628,424,2,October,2020,736
2629,2033,3,November,2020,821
2630,5455,3,May,2021,621
2631,5342,5,August,2021,642
2632,90,3,August,2022,779
2633,2481,4,December,2023,375
2634,1188,2,June,2021,354
2635,4378,2,April,2021,411
2636,2443,2,December,2020,329
2637,290,5,February,2021,407
2638,3984,5,July,2021,161
2639,4696,4,March,2020,915
2640,2070,5,December,2022,781
2641,798,4,May,2021,490
2642,2599,5,December,2020,838
2643,4237,3,May,2020,221
2644,829,2,November,2022,595
2645,3072,3,August,2020,342
2646,1457,2,August,2020,972
2647,4034,1,September,2021,733
2648,1240,1,August,2023,231
2649,3596,1,June,2021,616
2650,2361,1,January,2020,616
2651,1770,2,October,2020,461
2652,4993,1,December,2023,533
2653,1898,4,April,2020,589
2654,4674,5,July,2020,852
2655,1424,3,December,2021,412
2656,1549,3,May,2021,916
2657,1259,5,November,2023,286
2658,1976,1,April,2022,949
2659,2542,5,August,2020,955
2660,4992,4,October,2023,160
2661,774,2,January,2021,644
2662,4137,1,November,2021,740
2663,4424,5,July,2023,975
2664,1127,5,October,2023,411
2665,4252,2,December,2022,242
2666,2248,5,July,2022,564
2667,3881,4,June,2023,847
2668,5347,3,July,2022,998
2669,2533,3,January,2023,586
2670,4185,3,April,2021,758
2671,3179,4,November,2023,785
2672,1435,3,December,2023,726
2673,4966,5,May,2020,869
2674,5469,2,November,2021,614
2675,2834,2,January,2023,576
2676,3151,4,March,2020,524
2677,1188,1,May,2023,845
2678,2594,1,February,2022,497
2679,4653,3,May,2022,113
2680,765,1,December,2022,509
2681,4714,4,December,2023,943
2682,4658,1,November,2020,899
2683,4623,1,August,2022,691
2684,4946,5,May,2020,130
2685,15,4,May,2021,482
2686,4416,1,August,2020,424
2687,1582,2,November,2023,915
2688,2670,5,February,2023,386
2689,2485,4,March,2023,689
2690,4666,4,May,2020,671
2691,1141,5,May,2020,250
2692,3008,4,December,2021,143
2693,563,3,November,2023,198
2694,1237,5,May,2023,937
2695,1282,5,October,2021,561
2696,2064,3,July,2023,260
2697,271,5,November,2020,853
2698,1310,3,April,2022,176
2699,3798,1,July,2021,311
2700,5120,4,May,2022,110
2701,4301,2,March,2023,436
2702,1193,2,November,2021,280
2703,993,3,April,2023,220
2704,193,1,November,2021,665
2705,4283,3,December,2021,744
2706,3241,5,June,2023,282
2707,815,5,July,2022,834
2708,3175,1,May,2023,373
2709,5478,2,November,2023,981
2710,1937,2,December,2020,452
2711,1784,4,August,2020,790
2712,2753,5,March,2021,451
2713,2601,5,January,2020,681
2714,4592,2,August,2021,597
2715,4892,3,February,2023,883
2716,1894,1,April,2021,511
2717,4892,5,October,2022,738
2718,3552,1,February,2023,538
2719,2083,5,June,2023,631
2720,1512,5,February,2022,946
2721,2700,2,May,2021,550
2722,3762,5,March,2023,219
2723,1322,4,December,2021,349
2724,2440,1,September,2023,200
2725,5021,1,April,2022,517
2726,5151,1,June,2022,537
2727,2829,1,July,2021,877
2728,3051,3,May,2020,147
2729,5111,5,March,2022,840
2730,1264,2,January,2020,537
2731,190,5,June,2022,456
2732,3221,1,April,2022,350
2733,3919,5,August,2020,169
2734,3693,4,June,2023,816
2735,4665,2,March,2020,468
2736,1236,5,September,2020,780
2737,1810,1,May,2022,506
2738,4556,3,July,2022,947
2739,430,2,October,2023,115
2740,5019,4,April,2020,820
2741,5199,3,September,2020,878
2742,2618,2,August,2023,969
2743,4464,1,September,2021,588
2744,5105,4,November,2020,433
2745,4076,2,May,2021,754
2746,4709,1,August,2023,957
2747,2177,1,January,2021,968
2748,5185,2,March,2020,647
2749,1524,4,July,2020,156
2750,4825,5,September,2023,830
2751,3099,3,June,2021,495
2752,2435,1,April,2021,343
2753,3137,2,July,2023,514
2754,3576,4,February,2022,606
2755,1686,5,August,2020,269
2756,1598,5,January,2021,641
2757,3474,4,September,2021,717
2758,1096,5,February,2023,748
2759,3481,1,June,2023,881
2760,408,1,November,2020,695
2761,885,5,November,2023,402
2762,2589,1,May,2021,146
2763,1937,3,June,2023,355
2764,4947,1,November,2020,585
2765,205,3,July,2023,269
2766,5000,4,June,2022,844
2767,509,1,January,2023,724
2768,1574,3,March,2021,562
2769,1552,3,September,2021,566
2770,435,5,May,2021,683
2771,3928,4,November,2020,547
2772,2426,5,October,2022,499
2773,4806,2,September,2023,938
2774,427,1,May,2023,709
2775,5435,5,January,2021,353
2776,4487,5,February,2022,641
2777,1889,4,February,2021,852
2778,4872,4,June,2023,281
2779,2792,3,June,2020,101
2780,139,1,April,2020,352
2781,4076,3,December,2022,198
2782,422,1,July,2022,720
2783,4268,2,December,2022,760
2784,3408,1,September,2020,913
2785,1975,3,March,2022,449
2786,5432,2,December,2021,821
2787,3251,5,August,2021,726
2788,1453,1,January,2020,535
2789,1392,4,June,2021,952
2790,3524,2,February,2022,252
2791,1633,2,November,2022,884
2792,3360,3,June,2023,691
2793,5116,4,January,2022,472
2794,4845,5,October,2022,494
2795,3481,1,March,2022,111
2796,833,5,April,2021,696
2797,672,3,September,2022,865
2798,5208,5,May,2020,546
2799,4927,5,January,2020,257
2800,3142,2,December,2020,659
2801,3955,4,July,2023,206
2802,3946,4,December,2023,899
2803,224,2,May,2021,219
2804,1016,1,March,2021,942
2805,1630,4,January,2023,615
2806,246,3,February,2022,981
2807,2733,1,September,2021,803
2808,4791,2,March,2023,503
2809,4104,5,March,2023,768
2810,1230,5,October,2020,377
2811,4878,1,July,2023,201
2812,913,4,May,2023,707
2813,4230,4,April,2020,894
2814,2138,3,March,2020,377
2815,3207,4,July,2022,634
2816,3436,2,February,2023,407
2817,2678,4,February,2021,812
2818,5282,1,September,2023,740
2819,2284,4,April,2023,600
2820,333,2,July,2023,779
2821,5050,5,February,2022,475
2822,2812,4,June,2021,156
2823,871,3,April,2023,914
2824,3170,2,September,2022,259
2825,1689,1,September,2020,613
2826,1142,2,March,2022,203
2827,4619,2,April,2021,477
2828,2581,5,December,2022,714
2829,1620,3,July,2023,840
2830,3936,2,September,2021,748
2831,4251,5,August,2021,737
2832,2752,3,August,2021,349
2833,757,2,August,2023,340
2834,373,1,April,2020,866
2835,5207,5,August,2023,622
2836,5318,1,June,2023,747
2837,1272,2,July,2022,464
2838,2761,5,November,2020,201
2839,2790,2,April,2023,300
2840,3354,4,October,2021,713
2841,1982,5,July,2022,552
2842,2235,1,January,2021,342
2843,5072,4,January,2020,227
2844,1427,4,November,2023,490
2845,2132,3,April,2022,610
2846,26,1,May,2020,155
2847,1413,3,December,2023,518
2848,3689,4,May,2021,396
2849,1338,4,February,2020,806
2850,5099,4,December,2023,915
2851,589,1,March,2023,797
2852,3845,1,November,2023,790
2853,250,3,September,2020,920
2854,3932,5,October,2023,421
2855,3968,2,February,2023,589
2856,5496,3,April,2020,682
2857,3602,2,December,2021,976
2858,110,5,May,2021,340
2859,1943,1,February,2021,417
2860,4710,2,September,2021,725
2861,1590,4,August,2020,994
2862,5428,2,September,2022,853
2863,4836,2,December,2020,105
2864,731,5,August,2022,705
2865,2996,3,April,2020,746
2866,2814,2,August,2022,158
2867,5128,2,June,2023,666
2868,5304,1,March,2020,219
2869,1347,2,June,2020,690
2870,3604,3,January,2023,670
2871,5129,2,March,2023,167
2872,975,3,June,2021,593
2873,3220,3,January,2020,490
2874,4792,3,July,2021,896
2875,3507,1,March,2022,796
2876,2948,3,November,2022,333
2877,5198,3,April,2023,539
2878,5070,5,March,2020,887
2879,4514,5,March,2020,572
2880,1946,3,November,2023,866
2881,1125,5,May,2021,378
2882,4901,1,April,2021,182
2883,1610,2,November,2023,509
2884,3891,4,July,2021,537
2885,1398,3,December,2021,554
2886,3696,2,October,2021,265
2887,5207,3,June,2023,370
2888,1559,3,July,2020,509
2889,984,5,May,2022,541
2890,2862,1,September,2020,525
2891,4437,2,June,2022,715
2892,2173,1,October,2023,535
2893,438,4,February,2023,464
