StudentID,Age,Gender,YearInSchool,Major
1756,22,Female,Sophomore,Science
1757,23,Other,Senior,Business
1758,20,Male,Freshman,Engineering
1759,18,Other,Sophomore,Engineering
1760,21,Female,Sophomore,Science
1761,19,Male,Sophomore,Science
1762,22,Female,Junior,Arts
1763,22,Other,Sophomore,Business
1764,19,Female,Freshman,Science
1765,24,Female,Junior,Arts
1766,23,Other,Sophomore,Arts
1767,23,Other,Sophomore,Business
1768,23,Female,Junior,Engineering
1769,19,Other,Freshman,Business
1770,23,Female,Senior,Business
1771,24,Female,Senior,Business
1772,22,Male,Sophomore,Arts
1773,20,Female,Freshman,Business
1774,23,Female,Sophomore,Business
1775,22,Other,Senior,Business
1776,22,Male,Senior,Science
1777,22,Male,Freshman,Engineering
1778,20,Male,Sophomore,Science
1779,20,Female,Freshman,Arts
1780,24,Male,Senior,Arts
1781,23,Male,Freshman,Engineering
1782,20,Other,Senior,Engineering
1783,21,Other,Freshman,Business
1784,21,Female,Senior,Business
1785,24,Female,Junior,Engineering
1786,21,Female,Junior,Science
1787,24,Other,Freshman,Business
1788,21,Male,Senior,Business
1789,18,Male,Sophomore,Business
1790,18,Male,Senior,Science
1791,23,Other,Senior,Science
1792,18,Other,Sophomore,Business
1793,19,Other,Senior,Arts
1794,18,Other,Junior,Engineering
1795,23,Male,Sophomore,Engineering
1796,19,Male,Senior,Arts
1797,22,Other,Senior,Engineering
1798,18,Other,Senior,Science
1799,24,Male,Sophomore,Arts
1800,20,Female,Freshman,Business
1801,23,Female,Sophomore,Arts
1802,21,Other,Freshman,Engineering
1803,19,Other,Freshman,Arts
1804,23,Female,Freshman,Business
1805,22,Other,Freshman,Business
1806,18,Female,Sophomore,Engineering
1807,21,Male,Freshman,Engineering
1808,20,Male,Sophomore,Arts
1809,22,Other,Sophomore,Science
1810,23,Female,Sophomore,Business
1811,20,Other,Senior,Arts
1812,18,Other,Senior,Science
1813,19,Male,Freshman,Engineering
1814,22,Female,Junior,Arts
1815,18,Female,Freshman,Engineering
1816,18,Other,Senior,Arts
1817,19,Male,Senior,Engineering
1818,19,Female,Senior,Science
1819,18,Female,Senior,Business
1820,19,Other,Senior,Science
1821,22,Male,Sophomore,Science
1822,24,Female,Senior,Engineering
1823,19,Male,Senior,Arts
1824,22,Other,Senior,Business
1825,18,Other,Senior,Science
1826,21,Female,Freshman,Engineering
1827,18,Male,Sophomore,Arts
1828,24,Female,Junior,Arts
1829,23,Female,Freshman,Engineering
1830,18,Male,Junior,Engineering
1831,18,Other,Junior,Business
1832,22,Male,Senior,Engineering
1833,21,Male,Junior,Engineering
1834,19,Female,Senior,Engineering
1835,20,Other,Freshman,Science
1836,24,Other,Sophomore,Arts
1837,22,Female,Junior,Business
1838,18,Female,Freshman,Business
1839,23,Other,Senior,Arts
1840,18,Female,Sophomore,Engineering
1841,20,Male,Junior,Arts
1842,19,Male,Junior,Arts
1843,21,Female,Senior,Engineering
1844,23,Male,Sophomore,Arts
1845,18,Female,Senior,Engineering
1846,20,Other,Senior,Arts
1847,23,Female,Senior,Business
1848,23,Other,Senior,Arts
1849,18,Female,Senior,Arts
1850,24,Female,Sophomore,Science
1851,20,Male,Senior,Arts
1852,19,Male,Junior,Engineering
1853,20,Male,Sophomore,Business
1854,18,Male,Senior,Science
1855,22,Female,Junior,Engineering
1856,23,Male,Senior,Arts
1857,19,Female,Freshman,Arts
1858,20,Female,Junior,Arts
1859,22,Other,Sophomore,Engineering
1860,21,Female,Junior,Engineering
1861,21,Male,Junior,Arts
1862,24,Other,Sophomore,Arts
1863,20,Other,Freshman,Arts
1864,19,Other,Freshman,Arts
1865,18,Female,Junior,Business
1866,21,Male,Sophomore,Engineering
1867,22,Other,Senior,Arts
1868,24,Female,Senior,Business
1869,22,Female,Senior,Science
1870,22,Other,Junior,Business
1871,21,Male,Freshman,Science
1872,20,Female,Sophomore,Business
1873,23,Other,Junior,Business
1874,21,Female,Freshman,Engineering
1875,19,Male,Junior,Engineering
1876,19,Male,Senior,Engineering
1877,20,Male,Junior,Arts
1878,22,Male,Junior,Arts
1879,21,Female,Freshman,Engineering
1880,20,Male,Junior,Engineering
1881,24,Other,Sophomore,Arts
1882,23,Male,Freshman,Science
1883,18,Male,Junior,Engineering
1884,19,Other,Junior,Engineering
1885,18,Male,Freshman,Science
1886,18,Male,Senior,Engineering
1887,23,Other,Freshman,Engineering
1888,21,Male,Junior,Arts
1889,23,Female,Senior,Business
1890,20,Female,Junior,Science
1891,18,Male,Junior,Business
1892,18,Female,Freshman,Business
1893,22,Other,Junior,Business
1894,22,Female,Freshman,Arts
1895,18,Male,Freshman,Science
1896,21,Male,Senior,Arts
1897,24,Male,Freshman,Engineering
1898,18,Male,Junior,Science
1899,24,Other,Sophomore,Arts
1900,19,Male,Freshman,Business
1901,20,Other,Sophomore,Science
1902,21,Other,Junior,Business
1903,24,Male,Senior,Science
1904,24,Female,Sophomore,Business
1905,23,Female,Freshman,Science
1906,22,Female,Freshman,Engineering
1907,24,Male,Senior,Engineering
1908,23,Female,Junior,Arts
1909,24,Other,Senior,Business
1910,20,Female,Junior,Engineering
1911,19,Other,Sophomore,Arts
1912,21,Female,Sophomore,Science
1913,21,Other,Senior,Arts
1914,24,Female,Sophomore,Business
1915,24,Female,Freshman,Arts
1916,21,Other,Sophomore,Engineering
1917,22,Female,Freshman,Engineering
1918,23,Female,Senior,Engineering
1919,20,Female,Junior,Business
1920,19,Male,Junior,Business
1921,23,Male,Sophomore,Engineering
1922,18,Female,Freshman,Arts
1923,18,Female,Senior,Arts
1924,18,Male,Senior,Business
1925,24,Other,Senior,Science
1926,24,Female,Sophomore,Science
1927,20,Female,Junior,Business
1928,24,Other,Senior,Arts
1929,24,Other,Junior,Science
1930,24,Other,Freshman,Business
1931,21,Female,Junior,Business
1932,19,Other,Freshman,Arts
1933,23,Other,Freshman,Business
1934,22,Male,Junior,Engineering
1935,24,Other,Freshman,Science
1936,23,Female,Junior,Business
1937,21,Female,Junior,Business
1938,22,Male,Freshman,Arts
1939,21,Female,Freshman,Engineering
1940,18,Female,Sophomore,Arts
1941,21,Male,Junior,Business
1942,18,Other,Freshman,Engineering
1943,18,Other,Freshman,Arts
1944,19,Female,Junior,Business
1945,19,Male,Junior,Business
1946,23,Other,Sophomore,Arts
1947,22,Female,Sophomore,Engineering
1948,22,Other,Junior,Engineering
1949,20,Female,Senior,Business
1950,20,Other,Sophomore,Engineering
1951,22,Other,Senior,Business
1952,19,Female,Sophomore,Engineering
1953,18,Other,Junior,Business
1954,24,Female,Junior,Business
1955,20,Male,Senior,Science
1956,19,Other,Freshman,Science
1957,18,Male,Junior,Business
1958,24,Female,Sophomore,Business
1959,23,Other,Junior,Science
1960,20,Other,Freshman,Business
1961,19,Other,Junior,Arts
1962,24,Male,Junior,Science
1963,24,Other,Senior,Science
1964,22,Other,Sophomore,Engineering
1965,19,Female,Senior,Arts
1966,23,Other,Senior,Engineering
1967,20,Other,Freshman,Business
1968,18,Male,Sophomore,Engineering
1969,20,Male,Freshman,Arts
1970,24,Other,Sophomore,Business
1971,24,Male,Senior,Arts
1972,21,Other,Sophomore,Arts
1973,23,Other,Sophomore,Engineering
1974,22,Other,Senior,Arts
1975,21,Other,Freshman,Science
1976,20,Other,Senior,Arts
1977,20,Male,Senior,Business
1978,24,Female,Sophomore,Science
1979,19,Other,Senior,Arts
1980,24,Other,Freshman,Business
1981,19,Other,Senior,Arts
1982,21,Other,Sophomore,Engineering
1983,23,Male,Senior,Science
1984,19,Other,Senior,Science
1985,19,Female,Freshman,Engineering
1986,21,Female,Freshman,Science
1987,19,Other,Sophomore,Business
1988,21,Other,Junior,Engineering
1989,18,Other,Freshman,Arts
1990,21,Female,Junior,Arts
1991,19,Male,Sophomore,Engineering
1992,23,Male,Sophomore,Engineering
1993,24,Male,Senior,Arts
1994,22,Female,Senior,Engineering
1995,22,Female,Freshman,Arts
1996,24,Male,Freshman,Engineering
1997,21,Other,Sophomore,Arts
1998,23,Other,Freshman,Science
1999,22,Male,Freshman,Science
2000,23,Male,Junior,Business
2001,24,Female,Senior,Engineering
2002,22,Female,Freshman,Arts
2003,19,Female,Junior,Business
2004,18,Male,Junior,Business
2005,18,Male,Freshman,Engineering
2006,19,Other,Senior,Arts
2007,23,Female,Sophomore,Science
2008,18,Other,Freshman,Arts
2009,24,Other,Junior,Arts
2010,21,Other,Freshman,Science
2011,18,Female,Junior,Science
2012,24,Male,Freshman,Business
2013,22,Female,Freshman,Arts
2014,19,Female,Junior,Arts
2015,20,Female,Sophomore,Arts
2016,24,Other,Sophomore,Science
2017,22,Other,Freshman,Business
2018,22,Other,Junior,Engineering
2019,21,Male,Freshman,Engineering
2020,20,Male,Senior,Business
2021,21,Male,Junior,Business
2022,19,Male,Junior,Engineering
2023,24,Female,Senior,Arts
2024,20,Other,Senior,Arts
2025,23,Other,Freshman,Engineering
2026,19,Female,Senior,Arts
2027,18,Female,Freshman,Business
2028,22,Other,Senior,Arts
2029,18,Other,Freshman,Engineering
2030,19,Male,Junior,Arts
2031,21,Male,Junior,Business
2032,24,Female,Sophomore,Engineering
2033,23,Other,Freshman,Arts
2034,22,Other,Sophomore,Science
2035,24,Male,Junior,Arts
2036,22,Male,Junior,Engineering
2037,20,Other,Junior,Arts
2038,23,Female,Senior,Arts
2039,18,Male,Freshman,Engineering
2040,23,Other,Junior,Arts
2041,19,Female,Junior,Business
2042,19,Other,Freshman,Business
2043,24,Other,Junior,Business
2044,19,Other,Freshman,Science
2045,19,Female,Freshman,Arts
2046,21,Female,Senior,Science
2047,24,Other,Freshman,Science
2048,23,Other,Freshman,Arts
2049,19,Female,Senior,Business
2050,21,Other,Senior,Engineering
2051,23,Other,Freshman,Business
2052,21,Female,Freshman,Science
2053,20,Male,Senior,Business
2054,20,Female,Senior,Engineering
2055,18,Male,Senior,Arts
2056,19,Male,Senior,Science
2057,21,Female,Junior,Business
2058,20,Male,Junior,Science
2059,19,Other,Senior,Business
2060,24,Female,Senior,Science
2061,20,Male,Freshman,Business
2062,20,Male,Freshman,Business
2063,18,Female,Junior,Engineering
2064,21,Female,Sophomore,Science
2065,21,Other,Freshman,Business
2066,23,Male,Sophomore,Business
2067,24,Female,Freshman,Science
2068,23,Male,Sophomore,Engineering
2069,20,Male,Freshman,Science
2070,19,Male,Junior,Engineering
2071,23,Female,Junior,Engineering
2072,24,Other,Junior,Science
2073,21,Male,Sophomore,Engineering
2074,23,Female,Junior,Arts
2075,18,Male,Senior,Arts
2076,21,Other,Senior,Arts
2077,18,Male,Junior,Business
2078,19,Other,Junior,Engineering
2079,23,Female,Junior,Business
2080,24,Female,Junior,Engineering
2081,20,Female,Senior,Arts
2082,19,Male,Freshman,Arts
2083,23,Other,Freshman,Science
2084,23,Male,Junior,Engineering
2085,19,Other,Freshman,Engineering
2086,18,Female,Junior,Engineering
2087,19,Male,Junior,Business
2088,20,Female,Sophomore,Arts
2089,21,Female,Freshman,Engineering
2090,18,Other,Freshman,Engineering
2091,23,Other,Sophomore,Business
2092,24,Other,Senior,Business
2093,18,Male,Sophomore,Arts
2094,19,Female,Junior,Science
2095,19,Male,Junior,Arts
2096,23,Other,Junior,Business
2097,19,Other,Senior,Business
2098,22,Other,Junior,Engineering
2099,20,Female,Junior,Business
2100,19,Female,Sophomore,Science
2101,22,Other,Junior,Engineering
2102,18,Female,Sophomore,Science
2103,20,Female,Sophomore,Business
2104,22,Male,Senior,Business
2105,18,Male,Sophomore,Business
2106,21,Other,Junior,Business
2107,21,Other,Sophomore,Arts
2108,20,Female,Freshman,Arts
2109,22,Male,Senior,Science
2110,22,Male,Junior,Arts
2111,24,Other,Sophomore,Business
2112,18,Male,Freshman,Arts
2113,24,Female,Junior,Business
2114,21,Male,Sophomore,Arts
2115,21,Male,Freshman,Arts
2116,19,Other,Junior,Arts
2117,23,Male,Junior,Engineering
2118,23,Other,Senior,Science
2119,23,Other,Freshman,Business
2120,22,Male,Freshman,Business
2121,23,Other,Freshman,Arts
2122,20,Female,Junior,Science
2123,24,Other,Junior,Engineering
2124,24,Other,Junior,Business
2125,21,Male,Sophomore,Business
2126,20,Male,Junior,Arts
2127,23,Other,Freshman,Arts
2128,20,Other,Senior,Science
2129,19,Other,Junior,Engineering
2130,21,Female,Sophomore,Engineering
2131,20,Male,Senior,Science
2132,24,Female,Freshman,Science
2133,21,Male,Senior,Business
2134,19,Male,Senior,Arts
2135,23,Female,Senior,Engineering
2136,18,Female,Freshman,Arts
2137,18,Male,Sophomore,Science
2138,18,Male,Sophomore,Engineering
2139,20,Female,Sophomore,Arts
2140,20,Female,Junior,Science
2141,20,Male,Sophomore,Arts
2142,21,Female,Senior,Business
2143,22,Other,Sophomore,Arts
2144,21,Male,Junior,Science
2145,18,Female,Sophomore,Engineering
2146,22,Other,Senior,Engineering
2147,24,Male,Junior,Engineering
2148,19,Male,Freshman,Science
2149,22,Female,Freshman,Science
2150,19,Other,Freshman,Arts
2151,20,Female,Senior,Business
2152,18,Female,Junior,Science
2153,20,Other,Freshman,Business
2154,21,Female,Junior,Business
2155,23,Male,Senior,Engineering
2156,20,Other,Sophomore,Business
2157,20,Female,Junior,Arts
2158,22,Female,Sophomore,Arts
2159,19,Female,Freshman,Business
2160,18,Male,Sophomore,Science
2161,20,Male,Sophomore,Engineering
2162,20,Other,Sophomore,Business
2163,19,Other,Senior,Science
2164,21,Male,Senior,Arts
2165,24,Other,Junior,Science
2166,21,Male,Junior,Science
2167,22,Male,Freshman,Arts
2168,19,Female,Sophomore,Arts
2169,20,Other,Senior,Business
2170,21,Female,Junior,Business
2171,21,Male,Freshman,Arts
2172,18,Other,Junior,Business
2173,18,Female,Senior,Business
2174,23,Male,Junior,Business
2175,24,Male,Senior,Engineering
2176,22,Female,Senior,Engineering
2177,21,Female,Freshman,Business
2178,21,Female,Freshman,Arts
2179,19,Other,Junior,Science
2180,18,Other,Sophomore,Business
2181,24,Female,Senior,Engineering
2182,18,Female,Senior,Engineering
2183,21,Male,Freshman,Business
2184,24,Other,Freshman,Engineering
2185,22,Female,Senior,Business
2186,21,Other,Freshman,Science
2187,20,Other,Senior,Engineering
2188,18,Other,Freshman,Engineering
2189,18,Male,Junior,Business
2190,19,Female,Junior,Science
2191,24,Female,Junior,Arts
2192,22,Female,Freshman,Engineering
2193,19,Male,Senior,Business
2194,18,Male,Senior,Engineering
2195,23,Male,Junior,Arts
2196,22,Female,Sophomore,Engineering
2197,21,Other,Sophomore,Engineering
2198,21,Male,Junior,Engineering
2199,23,Other,Junior,Science
2200,24,Male,Senior,Business
2201,22,Male,Junior,Engineering
2202,20,Male,Freshman,Engineering
2203,21,Female,Senior,Arts
2204,24,Male,Sophomore,Business
2205,19,Female,Senior,Engineering
2206,21,Male,Freshman,Arts
2207,21,Male,Freshman,Science
2208,20,Other,Sophomore,Science
2209,21,Male,Senior,Business
2210,19,Male,Junior,Arts
2211,19,Other,Sophomore,Science
2212,23,Male,Junior,Engineering
2213,19,Female,Sophomore,Business
2214,23,Male,Junior,Engineering
2215,18,Female,Junior,Arts
2216,21,Male,Senior,Arts
2217,21,Female,Freshman,Arts
2218,22,Male,Junior,Business
2219,20,Other,Junior,Business
2220,18,Male,Senior,Science
2221,23,Female,Senior,Arts
2222,21,Male,Senior,Science
2223,19,Male,Senior,Science
2224,18,Male,Senior,Engineering
2225,24,Female,Senior,Engineering
2226,24,Female,Sophomore,Engineering
2227,18,Male,Senior,Business
2228,23,Male,Junior,Business
2229,19,Male,Senior,Arts
2230,24,Other,Junior,Arts
2231,22,Other,Senior,Arts
2232,23,Male,Junior,Business
2233,24,Male,Junior,Engineering
2234,21,Male,Senior,Arts
2235,20,Male,Junior,Engineering
2236,22,Other,Junior,Science
2237,20,Female,Senior,Engineering
2238,23,Female,Freshman,Arts
2239,20,Female,Freshman,Engineering
2240,21,Male,Sophomore,Science
2241,24,Other,Freshman,Science
2242,24,Female,Sophomore,Business
2243,18,Other,Sophomore,Engineering
2244,19,Male,Senior,Engineering
2245,20,Male,Junior,Arts
2246,22,Female,Sophomore,Engineering
2247,21,Male,Senior,Science
2248,21,Female,Junior,Science
2249,24,Other,Senior,Science
2250,23,Male,Sophomore,Arts
2251,24,Female,Senior,Arts
2252,22,Female,Freshman,Science
2253,20,Male,Junior,Science
2254,20,Other,Freshman,Engineering
2255,20,Other,Senior,Arts
2256,22,Other,Junior,Arts
2257,20,Male,Senior,Science
2258,24,Male,Junior,Business
2259,22,Other,Senior,Business
2260,21,Male,Senior,Business
2261,22,Other,Junior,Arts
2262,19,Female,Freshman,Arts
2263,18,Female,Freshman,Science
2264,24,Other,Senior,Arts
2265,24,Male,Junior,Business
2266,18,Other,Sophomore,Business
2267,19,Male,Sophomore,Engineering
2268,22,Female,Senior,Science
2269,23,Female,Senior,Engineering
2270,18,Male,Sophomore,Engineering
2271,19,Other,Junior,Business
2272,23,Male,Junior,Business
2273,20,Other,Junior,Engineering
2274,19,Other,Junior,Arts
2275,24,Female,Senior,Engineering
2276,18,Other,Freshman,Business
2277,22,Female,Freshman,Business
2278,22,Female,Freshman,Engineering
2279,22,Male,Junior,Arts
2280,18,Female,Sophomore,Engineering
2281,20,Female,Freshman,Business
2282,22,Female,Junior,Arts
2283,23,Other,Junior,Engineering
2284,21,Male,Junior,Science
2285,20,Other,Freshman,Science
2286,23,Female,Junior,Engineering
2287,24,Other,Freshman,Arts
2288,19,Female,Sophomore,Science
2289,21,Male,Junior,Business
2290,20,Female,Freshman,Engineering
2291,18,Female,Sophomore,Arts
2292,21,Female,Senior,Science
2293,20,Other,Junior,Arts
2294,20,Female,Senior,Engineering
2295,23,Female,Freshman,Arts
2296,20,Female,Junior,Science
2297,20,Female,Senior,Business
2298,22,Female,Junior,Business
2299,21,Female,Junior,Engineering
2300,23,Other,Sophomore,Arts
2301,20,Male,Senior,Engineering
2302,19,Male,Senior,Arts
2303,20,Male,Junior,Science
2304,24,Male,Sophomore,Arts
2305,23,Other,Freshman,Engineering
2306,22,Female,Junior,Engineering
2307,21,Female,Sophomore,Engineering
2308,21,Other,Freshman,Engineering
2309,24,Male,Senior,Business
2310,20,Other,Freshman,Engineering
2311,20,Other,Sophomore,Arts
2312,19,Male,Senior,Engineering
2313,21,Other,Freshman,Business
2314,21,Female,Senior,Business
2315,21,Other,Senior,Arts
2316,18,Male,Senior,Engineering
2317,24,Male,Junior,Arts
2318,21,Male,Junior,Arts
2319,24,Other,Senior,Engineering
2320,24,Male,Senior,Arts
2321,21,Female,Freshman,Arts
2322,19,Male,Freshman,Science
2323,23,Female,Junior,Engineering
2324,19,Other,Freshman,Arts
2325,23,Male,Sophomore,Business
2326,22,Male,Freshman,Business
2327,19,Female,Freshman,Science
2328,21,Other,Freshman,Arts
2329,21,Female,Junior,Arts
2330,21,Other,Junior,Arts
2331,19,Female,Freshman,Arts
2332,20,Female,Senior,Engineering
2333,23,Male,Junior,Science
2334,18,Female,Freshman,Business
2335,22,Other,Junior,Arts
2336,20,Female,Junior,Business
2337,18,Other,Sophomore,Business
2338,19,Female,Sophomore,Business
2339,23,Male,Freshman,Business
2340,22,Female,Freshman,Engineering
2341,22,Other,Freshman,Arts
2342,19,Other,Senior,Science
2343,24,Male,Freshman,Engineering
2344,23,Other,Junior,Business
2345,20,Male,Junior,Science
2346,24,Female,Junior,Business
2347,18,Other,Freshman,Business
2348,21,Male,Senior,Arts
2349,24,Female,Sophomore,Business
2350,23,Female,Sophomore,Engineering
2351,21,Male,Freshman,Business
2352,23,Male,Sophomore,Engineering
2353,18,Female,Sophomore,Engineering
2354,21,Female,Sophomore,Science
2355,20,Male,Freshman,Engineering
2356,23,Male,Senior,Science
2357,24,Female,Junior,Arts
2358,19,Female,Sophomore,Business
2359,23,Other,Senior,Business
2360,21,Other,Junior,Science
2361,19,Male,Freshman,Engineering
2362,23,Male,Senior,Science
2363,21,Female,Senior,Arts
2364,21,Female,Freshman,Arts
2365,22,Male,Junior,Engineering
2366,21,Male,Freshman,Arts
2367,22,Male,Freshman,Arts
2368,24,Male,Sophomore,Science
2369,24,Female,Freshman,Engineering
2370,18,Other,Sophomore,Business
2371,21,Other,Freshman,Science
2372,23,Male,Sophomore,Business
2373,24,Male,Sophomore,Science
2374,21,Other,Senior,Engineering
2375,21,Female,Sophomore,Arts
2376,24,Female,Senior,Science
2377,22,Male,Junior,Arts
2378,21,Male,Junior,Science
2379,20,Other,Junior,Engineering
2380,18,Male,Freshman,Arts
2381,19,Other,Sophomore,Business
2382,24,Female,Sophomore,Engineering
2383,23,Male,Junior,Business
2384,19,Other,Senior,Engineering
2385,22,Male,Junior,Engineering
2386,23,Male,Freshman,Engineering
2387,18,Other,Freshman,Arts
2388,18,Male,Junior,Business
2389,24,Other,Freshman,Engineering
2390,19,Male,Freshman,Science
2391,22,Male,Freshman,Arts
2392,20,Male,Junior,Engineering
2393,18,Other,Junior,Business
2394,23,Male,Junior,Business
2395,19,Female,Sophomore,Arts
2396,24,Other,Senior,Business
2397,20,Female,Junior,Arts
2398,20,Female,Junior,Business
2399,20,Other,Junior,Science
2400,24,Other,Senior,Science
2401,23,Female,Sophomore,Business
2402,21,Other,Freshman,Engineering
2403,24,Female,Junior,Arts
2404,20,Male,Senior,Science
2405,24,Other,Junior,Business
2406,20,Other,Junior,Business
2407,23,Female,Junior,Science
2408,19,Female,Sophomore,Science
2409,22,Female,Freshman,Business
2410,24,Female,Senior,Science
2411,24,Female,Freshman,Engineering
2412,21,Male,Sophomore,Arts
2413,19,Other,Sophomore,Arts
2414,23,Male,Sophomore,Business
2415,19,Male,Sophomore,Engineering
2416,20,Female,Sophomore,Business
2417,21,Female,Sophomore,Arts
2418,22,Other,Junior,Arts
2419,22,Female,Sophomore,Engineering
2420,19,Male,Junior,Business
2421,21,Other,Freshman,Science
2422,19,Male,Freshman,Business
2423,23,Male,Freshman,Arts
2424,19,Male,Junior,Science
2425,22,Male,Senior,Engineering
2426,22,Male,Senior,Business
2427,19,Male,Senior,Science
2428,22,Male,Senior,Business
2429,23,Male,Freshman,Engineering
2430,22,Other,Sophomore,Science
2431,20,Male,Junior,Business
2432,20,Female,Freshman,Science
2433,18,Other,Freshman,Science
2434,23,Female,Sophomore,Science
2435,18,Male,Senior,Science
2436,19,Other,Freshman,Arts
2437,19,Other,Junior,Engineering
2438,19,Female,Sophomore,Science
2439,19,Other,Freshman,Engineering
2440,22,Female,Freshman,Science
2441,18,Other,Sophomore,Business
2442,24,Other,Sophomore,Arts
2443,19,Male,Sophomore,Science
2444,20,Male,Senior,Engineering
2445,22,Male,Sophomore,Science
2446,18,Male,Senior,Engineering
2447,23,Female,Senior,Engineering
2448,22,Other,Sophomore,Business
2449,21,Other,Senior,Engineering
2450,19,Male,Senior,Business
2451,20,Other,Senior,Business
2452,23,Male,Freshman,Engineering
2453,18,Male,Junior,Business
2454,22,Other,Sophomore,Engineering
2455,18,Male,Junior,Science
2456,21,Female,Freshman,Science
2457,20,Male,Junior,Arts
2458,23,Male,Junior,Arts
2459,24,Female,Junior,Engineering
2460,22,Male,Senior,Business
2461,23,Male,Freshman,Arts
2462,21,Male,Sophomore,Science
2463,20,Female,Sophomore,Science
2464,19,Male,Sophomore,Arts
2465,18,Male,Senior,Arts
2466,24,Other,Junior,Arts
2467,21,Female,Freshman,Science
2468,23,Female,Freshman,Arts
2469,23,Female,Freshman,Business
2470,18,Male,Senior,Business
2471,18,Female,Senior,Arts
2472,21,Female,Freshman,Science
2473,21,Male,Junior,Arts
2474,22,Other,Junior,Arts
2475,20,Female,Sophomore,Arts
2476,24,Female,Senior,Science
2477,23,Female,Freshman,Business
2478,19,Female,Senior,Science
2479,20,Male,Freshman,Engineering
2480,23,Female,Junior,Engineering
2481,24,Male,Senior,Engineering
2482,23,Male,Sophomore,Arts
2483,24,Other,Sophomore,Business
2484,19,Female,Sophomore,Engineering
2485,19,Female,Senior,Business
2486,24,Female,Sophomore,Engineering
2487,22,Other,Senior,Engineering
2488,24,Female,Senior,Business
2489,20,Male,Sophomore,Engineering
2490,21,Female,Sophomore,Arts
2491,18,Other,Junior,Business
2492,23,Female,Junior,Business
2493,22,Other,Freshman,Arts
2494,22,Female,Junior,Arts
2495,22,Other,Senior,Arts
2496,21,Female,Freshman,Business
2497,23,Female,Senior,Arts
2498,24,Other,Sophomore,Engineering
2499,18,Female,Junior,Arts
2500,19,Other,Senior,Business
2501,23,Female,Sophomore,Engineering
2502,21,Male,Senior,Business
2503,20,Other,Junior,Business
2504,20,Other,Senior,Science
2505,21,Female,Junior,Engineering
2506,22,Male,Senior,Arts
2507,21,Other,Freshman,Engineering
2508,23,Male,Junior,Business
2509,24,Other,Sophomore,Arts
2510,18,Female,Junior,Business
2511,23,Male,Senior,Business
2512,19,Male,Senior,Engineering
2513,24,Other,Sophomore,Arts
2514,19,Male,Freshman,Science
2515,19,Female,Junior,Arts
2516,24,Male,Junior,Engineering
2517,23,Male,Senior,Science
2518,19,Female,Junior,Engineering
2519,22,Male,Junior,Arts
2520,23,Male,Freshman,Arts
2521,24,Female,Junior,Business
2522,23,Female,Junior,Business
2523,20,Male,Sophomore,Engineering
2524,20,Female,Freshman,Business
2525,21,Male,Senior,Science
2526,19,Other,Junior,Business
2527,20,Other,Senior,Arts
2528,18,Male,Junior,Arts
2529,24,Male,Senior,Business
2530,21,Male,Freshman,Science
2531,22,Female,Junior,Arts
2532,20,Male,Senior,Business
2533,19,Female,Senior,Engineering
2534,24,Female,Senior,Business
2535,24,Male,Freshman,Engineering
2536,24,Other,Sophomore,Business
2537,22,Male,Freshman,Engineering
2538,18,Other,Freshman,Business
2539,18,Female,Junior,Business
2540,18,Other,Freshman,Arts
2541,22,Male,Senior,Science
2542,23,Other,Sophomore,Arts
2543,20,Other,Freshman,Business
2544,20,Male,Sophomore,Engineering
2545,23,Other,Junior,Arts
2546,23,Male,Sophomore,Arts
2547,19,Male,Freshman,Arts
2548,23,Other,Senior,Engineering
2549,22,Other,Freshman,Arts
2550,20,Other,Sophomore,Arts
2551,23,Other,Sophomore,Science
2552,21,Other,Freshman,Engineering
2553,19,Male,Freshman,Business
2554,20,Other,Freshman,Science
2555,21,Male,Freshman,Engineering
2556,19,Other,Sophomore,Business
2557,18,Other,Freshman,Business
2558,18,Other,Senior,Engineering
2559,21,Other,Sophomore,Business
2560,18,Female,Junior,Arts
2561,21,Female,Senior,Science
2562,19,Other,Freshman,Arts
2563,20,Female,Senior,Science
2564,19,Female,Sophomore,Arts
2565,21,Male,Freshman,Engineering
2566,24,Female,Senior,Business
2567,22,Male,Senior,Business
2568,22,Other,Freshman,Engineering
2569,24,Other,Freshman,Arts
2570,23,Other,Freshman,Engineering
2571,23,Female,Senior,Arts
2572,23,Other,Senior,Arts
2573,21,Male,Sophomore,Engineering
2574,18,Female,Junior,Science
2575,21,Female,Sophomore,Science
2576,23,Male,Sophomore,Engineering
2577,20,Female,Senior,Engineering
2578,19,Female,Freshman,Science
2579,21,Male,Freshman,Business
2580,23,Other,Junior,Business
2581,24,Female,Junior,Science
2582,20,Male,Senior,Arts
2583,22,Female,Senior,Engineering
2584,21,Male,Sophomore,Science
2585,18,Female,Junior,Business
2586,23,Other,Junior,Engineering
2587,21,Male,Senior,Science
2588,23,Other,Sophomore,Business
2589,22,Male,Senior,Business
2590,23,Female,Sophomore,Business
2591,23,Female,Sophomore,Science
2592,20,Female,Junior,Science
2593,21,Female,Freshman,Engineering
2594,21,Male,Freshman,Science
2595,23,Male,Junior,Science
2596,24,Female,Sophomore,Arts
2597,18,Other,Freshman,Arts
2598,21,Female,Junior,Engineering
2599,19,Other,Senior,Business
2600,24,Male,Junior,Business
2601,24,Male,Senior,Engineering
2602,21,Female,Senior,Science
2603,20,Female,Senior,Engineering
